,Unnamed: 0,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,Cancelled,VelocitatMitjanaVol,ArribaTard
9102,21152,2008,1,9,3,2058.0,1945,2244.0,2130,WN,964,N664WN,106.0,105.0,90.0,74.0,73.0,PHX,DEN,602,0,6.688888888888889,Yes
9103,21159,2008,1,9,3,1321.0,1305,1423.0,1410,WN,116,N353SW,62.0,65.0,50.0,13.0,16.0,PHX,ELP,347,0,6.94,Yes
9104,21163,2008,1,9,3,2147.0,2135,2244.0,2240,WN,3140,N224WN,57.0,65.0,48.0,4.0,12.0,PHX,ELP,347,0,7.229166666666667,Yes
9105,21168,2008,1,9,3,2026.0,2000,2339.0,2320,WN,2268,N380SW,133.0,140.0,123.0,19.0,26.0,PHX,HOU,1020,0,8.292682926829269,Yes
9106,21171,2008,1,9,3,1737.0,1725,2234.0,2245,WN,2726,N265WN,177.0,200.0,167.0,-11.0,12.0,PHX,IND,1489,0,8.916167664670658,No
9107,21177,2008,1,9,3,1820.0,1650,1817.0,1655,WN,675,N221WN,57.0,65.0,45.0,82.0,90.0,PHX,LAS,256,0,5.688888888888889,Yes
9108,21205,2008,1,9,3,2116.0,2105,42.0,35,WN,835,N420WN,146.0,150.0,123.0,7.0,11.0,PHX,MCI,1044,0,8.487804878048781,Yes
9109,21218,2008,1,9,3,1236.0,1215,1609.0,1605,WN,1167,N900WN,153.0,170.0,144.0,4.0,21.0,PHX,MSY,1301,0,9.034722222222221,Yes
9110,21219,2008,1,9,3,1721.0,1715,1815.0,1820,WN,357,N606SW,114.0,125.0,104.0,-5.0,6.0,PHX,OAK,646,0,6.211538461538462,No
9111,21222,2008,1,9,3,1920.0,1905,2010.0,2005,WN,2336,N793SA,110.0,120.0,99.0,5.0,15.0,PHX,OAK,646,0,6.525252525252525,Yes
9112,21230,2008,1,9,3,2023.0,2015,2352.0,2340,WN,559,N528SW,149.0,145.0,133.0,12.0,8.0,PHX,OMA,1037,0,7.796992481203008,Yes
9113,21233,2008,1,9,3,1557.0,1550,1557.0,1555,WN,508,N228WN,60.0,65.0,51.0,2.0,7.0,PHX,ONT,325,0,6.372549019607843,Yes
9114,21242,2008,1,9,3,2033.0,2020,2036.0,2030,WN,3691,N777QC,63.0,70.0,50.0,6.0,13.0,PHX,ONT,325,0,6.5,Yes
9115,21243,2008,1,9,3,1340.0,1325,1340.0,1335,WN,3767,N673AA,60.0,70.0,48.0,5.0,15.0,PHX,ONT,325,0,6.770833333333333,Yes
9116,21257,2008,1,9,3,2055.0,2045,2056.0,2050,WN,381,N331SW,61.0,65.0,50.0,6.0,10.0,PHX,SAN,304,0,6.08,Yes
9117,21263,2008,1,9,3,1751.0,1730,1751.0,1735,WN,1511,N391SW,60.0,65.0,51.0,16.0,21.0,PHX,SAN,304,0,5.96078431372549,Yes
9118,21267,2008,1,9,3,1519.0,1455,1517.0,1500,WN,2442,N737JW,58.0,65.0,49.0,17.0,24.0,PHX,SAN,304,0,6.204081632653061,Yes
9119,21270,2008,1,9,3,2036.0,2025,2325.0,2325,WN,796,N282WN,109.0,120.0,99.0,0.0,11.0,PHX,SAT,843,0,8.515151515151516,No
9120,21283,2008,1,9,3,1325.0,1315,1504.0,1450,WN,320,N354SW,99.0,95.0,83.0,14.0,10.0,PHX,SLC,507,0,6.108433734939759,Yes
9121,21284,2008,1,9,3,1857.0,1845,2031.0,2020,WN,410,N334SW,94.0,95.0,82.0,11.0,12.0,PHX,SLC,507,0,6.182926829268292,Yes
9122,21289,2008,1,9,3,1722.0,1655,1853.0,1830,WN,1684,N743SW,91.0,95.0,82.0,23.0,27.0,PHX,SLC,507,0,6.182926829268292,Yes
9123,21296,2008,1,9,3,1826.0,1810,1921.0,1910,WN,2453,N474WN,115.0,120.0,105.0,11.0,16.0,PHX,SMF,647,0,6.161904761904762,Yes
9124,21297,2008,1,9,3,1708.0,1635,1802.0,1735,WN,3941,N673AA,114.0,120.0,106.0,27.0,33.0,PHX,SMF,647,0,6.10377358490566,Yes
9125,21299,2008,1,9,3,930.0,915,941.0,935,WN,453,N427WN,71.0,80.0,58.0,6.0,15.0,PHX,SNA,338,0,5.827586206896552,Yes
9126,21307,2008,1,9,3,1759.0,1705,2140.0,2055,WN,868,N682SW,161.0,170.0,151.0,45.0,54.0,PHX,STL,1262,0,8.357615894039736,Yes
9127,21310,2008,1,9,3,1111.0,1055,1443.0,1450,WN,3333,N687SW,152.0,175.0,139.0,-7.0,16.0,PHX,STL,1262,0,9.079136690647482,No
9128,21314,2008,1,9,3,1017.0,1010,1326.0,1325,WN,3235,N504SW,129.0,135.0,107.0,1.0,7.0,PHX,TUL,935,0,8.738317757009346,Yes
9129,21324,2008,1,9,3,1828.0,1755,1854.0,1830,WN,490,N321SW,86.0,95.0,69.0,24.0,33.0,PIT,MDW,402,0,5.826086956521739,Yes
9130,21341,2008,1,9,3,1145.0,1105,1303.0,1220,WN,983,N314SW,78.0,75.0,65.0,43.0,40.0,PVD,BWI,328,0,5.046153846153846,Yes
9131,21344,2008,1,9,3,1317.0,1300,1434.0,1415,WN,1161,N466WN,77.0,75.0,65.0,19.0,17.0,PVD,BWI,328,0,5.046153846153846,Yes
9132,21347,2008,1,9,3,940.0,925,1059.0,1040,WN,2442,N737JW,79.0,75.0,68.0,19.0,15.0,PVD,BWI,328,0,4.823529411764706,Yes
9133,21349,2008,1,9,3,1504.0,1455,1612.0,1610,WN,2795,N714CB,68.0,75.0,59.0,2.0,9.0,PVD,BWI,328,0,5.559322033898305,Yes
9134,21353,2008,1,9,3,1236.0,1230,1533.0,1540,WN,186,N410WN,177.0,190.0,157.0,-7.0,6.0,PVD,MCO,1073,0,6.834394904458598,No
9135,21357,2008,1,9,3,2107.0,2030,2346.0,2330,WN,2451,N789SW,159.0,180.0,146.0,16.0,37.0,PVD,MCO,1073,0,7.3493150684931505,Yes
9136,21361,2008,1,9,3,1939.0,1925,2059.0,2105,WN,393,N417WN,140.0,160.0,130.0,-6.0,14.0,PVD,MDW,842,0,6.476923076923077,No
9137,21363,2008,1,9,3,907.0,825,1016.0,940,WN,723,N351SW,69.0,75.0,60.0,36.0,42.0,PVD,PHL,238,0,3.966666666666667,Yes
9138,21370,2008,1,9,3,1342.0,1335,1643.0,1650,WN,3405,N286WN,181.0,195.0,169.0,-7.0,7.0,PVD,TPA,1137,0,6.727810650887574,No
9139,21373,2008,1,9,3,846.0,825,913.0,900,WN,341,N385SW,87.0,95.0,74.0,13.0,21.0,RDU,BNA,443,0,5.986486486486487,Yes
9140,21396,2008,1,9,3,2049.0,2040,2201.0,2155,WN,882,N435WN,72.0,75.0,58.0,6.0,9.0,RDU,PHL,336,0,5.793103448275862,Yes
9141,21400,2008,1,9,3,1033.0,1025,1209.0,1220,WN,2293,N482WN,96.0,115.0,85.0,-11.0,8.0,RDU,TPA,587,0,6.905882352941177,No
9142,21401,2008,1,9,3,1918.0,1910,2058.0,2100,WN,2634,N291WN,100.0,110.0,90.0,-2.0,8.0,RDU,TPA,587,0,6.522222222222222,No
9143,21403,2008,1,9,3,1821.0,1815,2022.0,2020,WN,239,N324SW,61.0,65.0,50.0,2.0,6.0,RNO,BOI,335,0,6.7,Yes
9144,21409,2008,1,9,3,2020.0,1910,2138.0,2020,WN,708,N221WN,78.0,70.0,52.0,78.0,70.0,RNO,LAS,345,0,6.634615384615385,Yes
9145,21423,2008,1,9,3,1024.0,1015,1123.0,1110,WN,891,N710SW,59.0,55.0,45.0,13.0,9.0,RNO,OAK,180,0,4.0,Yes
9146,21424,2008,1,9,3,1217.0,1210,1310.0,1305,WN,2719,N458WN,53.0,55.0,39.0,5.0,7.0,RNO,OAK,180,0,4.615384615384615,Yes
9147,21429,2008,1,9,3,1602.0,1545,1738.0,1715,WN,2360,N383SW,96.0,90.0,79.0,23.0,17.0,RNO,PDX,444,0,5.620253164556962,Yes
9148,21437,2008,1,9,3,1616.0,1530,1811.0,1720,WN,3835,N680AA,115.0,110.0,102.0,51.0,46.0,RNO,SEA,564,0,5.529411764705882,Yes
9149,21442,2008,1,9,3,1248.0,1240,1502.0,1500,WN,2969,N646SW,74.0,80.0,61.0,2.0,8.0,RNO,SLC,422,0,6.918032786885246,Yes
9150,21443,2008,1,9,3,1950.0,1825,2203.0,2045,WN,1830,N388SW,133.0,140.0,123.0,78.0,85.0,RSW,BWI,919,0,7.471544715447155,Yes
9151,21447,2008,1,9,3,1459.0,1430,1546.0,1520,WN,630,N469WN,47.0,50.0,32.0,26.0,29.0,RSW,MCO,133,0,4.15625,Yes
9152,21454,2008,1,9,3,1411.0,1345,1651.0,1625,WN,294,N331SW,100.0,100.0,87.0,26.0,26.0,SAN,ABQ,628,0,7.218390804597701,Yes
9153,21458,2008,1,9,3,1714.0,1525,2149.0,2005,WN,2529,N397SW,155.0,160.0,143.0,104.0,109.0,SAN,AUS,1164,0,8.13986013986014,Yes
9154,21460,2008,1,9,3,1007.0,930,1538.0,1510,WN,764,N453WN,211.0,220.0,195.0,28.0,37.0,SAN,BNA,1751,0,8.97948717948718,Yes
9155,21464,2008,1,9,3,815.0,805,1303.0,1300,WN,588,N465WN,168.0,175.0,151.0,3.0,10.0,SAN,HOU,1312,0,8.688741721854305,Yes
9156,21467,2008,1,9,3,939.0,920,1058.0,1030,WN,161,N228WN,79.0,70.0,62.0,28.0,19.0,SAN,LAS,258,0,4.161290322580645,Yes
9157,21475,2008,1,9,3,1913.0,1900,2024.0,2010,WN,2273,N626SW,71.0,70.0,54.0,14.0,13.0,SAN,LAS,258,0,4.777777777777778,Yes
9158,21479,2008,1,9,3,1001.0,915,1454.0,1420,WN,283,N613SW,173.0,185.0,161.0,34.0,46.0,SAN,MCI,1333,0,8.279503105590063,Yes
9159,21490,2008,1,9,3,838.0,815,1011.0,945,WN,783,N365SW,93.0,90.0,78.0,26.0,23.0,SAN,OAK,446,0,5.717948717948718,Yes
9160,21498,2008,1,9,3,937.0,925,1102.0,1055,WN,1599,N742SW,85.0,90.0,72.0,7.0,12.0,SAN,OAK,446,0,6.194444444444445,Yes
9161,21501,2008,1,9,3,1108.0,1050,1235.0,1220,WN,3502,N370SW,87.0,90.0,73.0,15.0,18.0,SAN,OAK,446,0,6.109589041095891,Yes
9162,21503,2008,1,9,3,1221.0,1200,1346.0,1330,WN,3679,N759GS,85.0,90.0,72.0,16.0,21.0,SAN,OAK,446,0,6.194444444444445,Yes
9163,21504,2008,1,9,3,2007.0,1945,2208.0,2155,WN,114,N673AA,61.0,70.0,46.0,13.0,22.0,SAN,PHX,304,0,6.608695652173913,Yes
9164,21513,2008,1,9,3,1453.0,1415,1701.0,1625,WN,1684,N743SW,68.0,70.0,51.0,36.0,38.0,SAN,PHX,304,0,5.96078431372549,Yes
9165,21518,2008,1,9,3,935.0,925,1108.0,1105,WN,530,N664WN,93.0,100.0,83.0,3.0,10.0,SAN,RNO,488,0,5.879518072289157,Yes
9166,21519,2008,1,9,3,1811.0,1755,1938.0,1935,WN,1511,N391SW,87.0,100.0,76.0,3.0,16.0,SAN,RNO,488,0,6.421052631578948,Yes
9167,21521,2008,1,9,3,1453.0,1440,1631.0,1620,WN,123,N490WN,98.0,100.0,69.0,11.0,13.0,SAN,SFO,447,0,6.478260869565218,Yes
9168,21524,2008,1,9,3,1326.0,1230,1453.0,1410,WN,585,N223WN,87.0,100.0,72.0,43.0,56.0,SAN,SFO,447,0,6.208333333333333,Yes
9169,21525,2008,1,9,3,1040.0,1015,1240.0,1155,WN,1597,N743SW,120.0,100.0,103.0,45.0,25.0,SAN,SFO,447,0,4.339805825242719,Yes
9170,21531,2008,1,9,3,1436.0,1430,1556.0,1550,WN,392,N293,80.0,80.0,67.0,6.0,6.0,SAN,SJC,417,0,6.223880597014926,Yes
9171,21545,2008,1,9,3,1939.0,1930,2108.0,2105,WN,574,N306SW,89.0,95.0,74.0,3.0,9.0,SAN,SMF,480,0,6.486486486486487,Yes
9172,21552,2008,1,9,3,2136.0,2045,2304.0,2220,WN,3673,N499WN,88.0,95.0,73.0,44.0,51.0,SAN,SMF,480,0,6.575342465753424,Yes
9173,21580,2008,1,9,3,919.0,910,1000.0,955,WN,326,N632SW,41.0,45.0,30.0,5.0,9.0,SAT,HOU,192,0,6.4,Yes
9174,21585,2008,1,9,3,1803.0,1620,1842.0,1710,WN,2174,N430WN,39.0,50.0,32.0,92.0,103.0,SAT,HOU,192,0,6.0,Yes
9175,21587,2008,1,9,3,1846.0,1835,1926.0,1925,WN,3408,N763SW,40.0,50.0,30.0,1.0,11.0,SAT,HOU,192,0,6.4,Yes
9176,21607,2008,1,9,3,2027.0,2020,2143.0,2145,WN,693,N427WN,76.0,85.0,66.0,-2.0,7.0,SDF,BWI,495,0,7.5,No
9177,21624,2008,1,9,3,1450.0,1410,1647.0,1615,WN,87,N711HK,117.0,125.0,107.0,32.0,40.0,SDF,TPA,727,0,6.794392523364486,Yes
9178,21629,2008,1,9,3,1310.0,1255,1514.0,1510,WN,318,N748SW,64.0,75.0,49.0,4.0,15.0,SEA,BOI,399,0,8.142857142857142,Yes
9179,21630,2008,1,9,3,2010.0,1950,2212.0,2205,WN,336,N662SW,62.0,75.0,50.0,7.0,20.0,SEA,BOI,399,0,7.98,Yes
9180,21634,2008,1,9,3,1446.0,1425,1807.0,1800,WN,1568,N457WN,141.0,155.0,122.0,7.0,21.0,SEA,DEN,1024,0,8.39344262295082,Yes
9181,21641,2008,1,9,3,1902.0,1840,2107.0,2105,WN,2211,N612SW,125.0,145.0,107.0,2.0,22.0,SEA,LAS,866,0,8.093457943925234,Yes
9182,21644,2008,1,9,3,1310.0,1300,1824.0,1825,WN,730,N720WN,194.0,205.0,172.0,-1.0,10.0,SEA,MCI,1489,0,8.656976744186046,No
9183,21651,2008,1,9,3,1034.0,1020,1226.0,1225,WN,898,N301SW,112.0,125.0,95.0,1.0,14.0,SEA,OAK,671,0,7.063157894736842,Yes
9184,21657,2008,1,9,3,1833.0,1745,2208.0,2130,WN,408,N680AA,155.0,165.0,124.0,38.0,48.0,SEA,PHX,1107,0,8.92741935483871,Yes
9185,21659,2008,1,9,3,921.0,915,1045.0,1050,WN,380,N723SW,84.0,95.0,71.0,-5.0,6.0,SEA,RNO,564,0,7.943661971830986,No
9186,21662,2008,1,9,3,1900.0,1850,2056.0,2055,WN,390,N356SW,116.0,125.0,100.0,1.0,10.0,SEA,SJC,697,0,6.97,Yes
9187,21665,2008,1,9,3,834.0,810,1119.0,1105,WN,70,N335SW,105.0,115.0,85.0,14.0,24.0,SEA,SLC,689,0,8.105882352941176,Yes
9188,21668,2008,1,9,3,1128.0,1100,1300.0,1245,WN,73,N659SW,92.0,105.0,75.0,15.0,28.0,SEA,SMF,605,0,8.066666666666666,Yes
9189,21675,2008,1,9,3,1321.0,1110,1440.0,1240,WN,706,N761RR,79.0,90.0,66.0,120.0,131.0,SFO,LAS,414,0,6.2727272727272725,Yes
9190,21676,2008,1,9,3,1512.0,1440,1637.0,1610,WN,1018,N223WN,85.0,90.0,65.0,27.0,32.0,SFO,LAS,414,0,6.369230769230769,Yes
9191,21677,2008,1,9,3,851.0,845,1015.0,1015,WN,1285,N267WN,84.0,90.0,70.0,0.0,6.0,SFO,LAS,414,0,5.914285714285715,No
9192,21683,2008,1,9,3,1621.0,1615,1729.0,1740,WN,578,N701GS,68.0,85.0,51.0,-11.0,6.0,SFO,LAX,337,0,6.607843137254902,No
9193,21684,2008,1,9,3,1419.0,1235,1528.0,1405,WN,750,N402WN,69.0,90.0,51.0,83.0,104.0,SFO,LAX,337,0,6.607843137254902,Yes
9194,21688,2008,1,9,3,1317.0,1310,1909.0,1920,WN,106,N418WN,232.0,250.0,211.0,-11.0,7.0,SFO,MDW,1855,0,8.791469194312796,No
9195,21694,2008,1,9,3,1303.0,1220,1423.0,1350,WN,1684,N743SW,80.0,90.0,67.0,33.0,43.0,SFO,SAN,447,0,6.6716417910447765,Yes
9196,21695,2008,1,9,3,1911.0,1900,2026.0,2030,WN,2092,N661SW,75.0,90.0,66.0,-4.0,11.0,SFO,SAN,447,0,6.7727272727272725,No
9197,21696,2008,1,9,3,1434.0,1415,1550.0,1545,WN,3662,N403WN,76.0,90.0,63.0,5.0,19.0,SFO,SAN,447,0,7.095238095238095,Yes
9198,21706,2008,1,9,3,1205.0,1145,1255.0,1245,WN,2032,N551WN,50.0,60.0,41.0,10.0,20.0,SJC,BUR,296,0,7.219512195121951,Yes
9199,21714,2008,1,9,3,1706.0,1700,1823.0,1820,WN,2025,N734SA,77.0,80.0,64.0,3.0,6.0,SJC,LAS,386,0,6.03125,Yes
9200,21716,2008,1,9,3,1419.0,1410,1536.0,1530,WN,2907,N396SW,77.0,80.0,67.0,6.0,9.0,SJC,LAS,386,0,5.7611940298507465,Yes
9201,21717,2008,1,9,3,1908.0,1840,2018.0,2000,WN,3142,N472WN,70.0,80.0,58.0,18.0,28.0,SJC,LAS,386,0,6.655172413793103,Yes
9202,21724,2008,1,9,3,1443.0,1425,1546.0,1535,WN,1081,N693SW,63.0,70.0,50.0,11.0,18.0,SJC,LAX,308,0,6.16,Yes
9203,21734,2008,1,9,3,1049.0,1035,1151.0,1145,WN,217,N277WN,62.0,70.0,48.0,6.0,14.0,SJC,ONT,333,0,6.9375,Yes
9204,21738,2008,1,9,3,1617.0,1610,1718.0,1720,WN,780,N293,61.0,70.0,50.0,-2.0,7.0,SJC,ONT,333,0,6.66,No
9205,21743,2008,1,9,3,1642.0,1630,1830.0,1815,WN,173,N659SW,108.0,105.0,97.0,15.0,12.0,SJC,PDX,569,0,5.865979381443299,Yes
9206,21747,2008,1,9,3,1710.0,1650,1957.0,1935,WN,1415,N399WN,107.0,105.0,89.0,22.0,20.0,SJC,PHX,621,0,6.977528089887641,Yes
9207,21756,2008,1,9,3,1133.0,1125,1223.0,1220,WN,2969,N646SW,50.0,55.0,38.0,3.0,8.0,SJC,RNO,188,0,4.947368421052632,Yes
9208,21763,2008,1,9,3,759.0,750,915.0,905,WN,2203,N664WN,76.0,75.0,62.0,10.0,9.0,SJC,SAN,417,0,6.725806451612903,Yes
9209,21767,2008,1,9,3,815.0,755,1015.0,1005,WN,152,N347SW,120.0,130.0,107.0,10.0,20.0,SJC,SEA,697,0,6.514018691588785,Yes
9210,21778,2008,1,9,3,1749.0,1740,1901.0,1855,WN,3411,N231WN,72.0,75.0,59.0,6.0,9.0,SJC,SNA,342,0,5.796610169491525,Yes
9211,21780,2008,1,9,3,906.0,855,1053.0,1025,WN,3234,N242WN,107.0,90.0,69.0,28.0,11.0,SLC,ABQ,493,0,7.144927536231884,Yes
9212,21784,2008,1,9,3,1331.0,1325,1913.0,1925,WN,1678,N764SW,222.0,240.0,211.0,-12.0,6.0,SLC,BWI,1864,0,8.834123222748815,No
9213,21785,2008,1,9,3,2053.0,2040,2157.0,2205,WN,410,N334SW,64.0,85.0,54.0,-8.0,13.0,SLC,DEN,391,0,7.2407407407407405,No
9214,21788,2008,1,9,3,1402.0,1355,1521.0,1515,WN,963,N622SW,79.0,80.0,66.0,6.0,7.0,SLC,DEN,391,0,5.924242424242424,Yes
9215,21792,2008,1,9,3,2109.0,2045,2121.0,2105,WN,159,N383SW,72.0,80.0,52.0,16.0,24.0,SLC,LAS,368,0,7.076923076923077,Yes
9216,21794,2008,1,9,3,1914.0,1855,1923.0,1915,WN,400,N743SW,69.0,80.0,58.0,8.0,19.0,SLC,LAS,368,0,6.344827586206897,Yes
9217,21795,2008,1,9,3,1306.0,1300,1317.0,1320,WN,584,N656SW,71.0,80.0,56.0,-3.0,6.0,SLC,LAS,368,0,6.571428571428571,No
9218,21796,2008,1,9,3,1646.0,1640,1658.0,1700,WN,641,N329SW,72.0,80.0,57.0,-2.0,6.0,SLC,LAS,368,0,6.456140350877193,No
9219,21797,2008,1,9,3,1445.0,1430,1449.0,1450,WN,783,N365SW,64.0,80.0,54.0,-1.0,15.0,SLC,LAS,368,0,6.814814814814815,No
9220,21802,2008,1,9,3,1020.0,1010,1113.0,1110,WN,2549,N342SW,113.0,120.0,83.0,3.0,10.0,SLC,LAX,590,0,7.108433734939759,Yes
9221,21804,2008,1,9,3,1640.0,1625,2027.0,2025,WN,337,N600WN,167.0,180.0,153.0,2.0,15.0,SLC,MDW,1258,0,8.222222222222221,Yes
9222,21805,2008,1,9,3,841.0,830,1334.0,1230,WN,401,N470WN,233.0,180.0,148.0,64.0,11.0,SLC,MDW,1258,0,8.5,Yes
9223,21806,2008,1,9,3,1441.0,1415,1538.0,1515,WN,130,N676SW,117.0,120.0,103.0,23.0,26.0,SLC,OAK,588,0,5.70873786407767,Yes
9224,21809,2008,1,9,3,647.0,635,812.0,740,WN,3245,N428WN,145.0,125.0,98.0,32.0,12.0,SLC,OAK,588,0,6.0,Yes
9225,21812,2008,1,9,3,1822.0,1815,1914.0,1915,WN,1852,N400WN,112.0,120.0,102.0,-1.0,7.0,SLC,PDX,630,0,6.176470588235294,No
9226,21813,2008,1,9,3,1213.0,1205,1312.0,1310,WN,3141,N233LV,119.0,125.0,103.0,2.0,8.0,SLC,PDX,630,0,6.116504854368932,Yes
9227,21814,2008,1,9,3,1408.0,1345,1532.0,1520,WN,508,N228WN,84.0,95.0,70.0,12.0,23.0,SLC,PHX,507,0,7.242857142857143,Yes
9228,21816,2008,1,9,3,1527.0,1515,1655.0,1650,WN,966,N354SW,88.0,95.0,75.0,5.0,12.0,SLC,PHX,507,0,6.76,Yes
9229,21826,2008,1,9,3,1147.0,1130,1516.0,1515,WN,70,N335SW,149.0,165.0,135.0,1.0,17.0,SLC,STL,1156,0,8.562962962962963,Yes
9230,21827,2008,1,9,3,1624.0,1605,1950.0,1950,WN,125,N208WN,146.0,165.0,134.0,0.0,19.0,SLC,STL,1156,0,8.626865671641792,No
9231,21829,2008,1,9,3,1817.0,1810,1916.0,1920,WN,740,N669SW,59.0,70.0,50.0,-4.0,7.0,SMF,BUR,358,0,7.16,No
9232,21832,2008,1,9,3,1245.0,1225,1342.0,1335,WN,1120,N654SW,57.0,70.0,50.0,7.0,20.0,SMF,BUR,358,0,7.16,Yes
9233,21833,2008,1,9,3,1553.0,1545,1651.0,1650,WN,1252,N656SW,58.0,65.0,49.0,1.0,8.0,SMF,BUR,358,0,7.3061224489795915,Yes
9234,21841,2008,1,9,3,1935.0,1920,2037.0,2035,WN,728,N329SW,62.0,75.0,53.0,2.0,15.0,SMF,LAS,397,0,7.490566037735849,Yes
9235,21843,2008,1,9,3,1346.0,1335,1455.0,1455,WN,1050,N550WN,69.0,80.0,58.0,0.0,11.0,SMF,LAS,397,0,6.844827586206897,No
9236,21844,2008,1,9,3,1534.0,1520,1647.0,1635,WN,2192,N689SW,73.0,75.0,57.0,12.0,14.0,SMF,LAS,397,0,6.964912280701754,Yes
9237,21846,2008,1,9,3,1142.0,1120,1250.0,1235,WN,3232,N240WN,68.0,75.0,58.0,15.0,22.0,SMF,LAS,397,0,6.844827586206897,Yes
9238,21847,2008,1,9,3,1519.0,1510,1633.0,1630,WN,71,N663SW,74.0,80.0,58.0,3.0,9.0,SMF,LAX,373,0,6.431034482758621,Yes
9239,21848,2008,1,9,3,1324.0,1310,1436.0,1430,WN,73,N659SW,72.0,80.0,57.0,6.0,14.0,SMF,LAX,373,0,6.543859649122807,Yes
9240,21851,2008,1,9,3,1729.0,1720,1848.0,1840,WN,386,N349SW,79.0,80.0,61.0,8.0,9.0,SMF,LAX,373,0,6.114754098360656,Yes
9241,21852,2008,1,9,3,948.0,940,1056.0,1100,WN,1668,N785SW,68.0,80.0,56.0,-4.0,8.0,SMF,LAX,373,0,6.660714285714286,No
9242,21854,2008,1,9,3,827.0,800,942.0,920,WN,2635,N363SW,75.0,80.0,57.0,22.0,27.0,SMF,LAX,373,0,6.543859649122807,Yes
9243,21859,2008,1,9,3,1353.0,1330,1932.0,1925,WN,567,N432WN,219.0,235.0,206.0,7.0,23.0,SMF,MDW,1790,0,8.689320388349515,Yes
9244,21875,2008,1,9,3,1339.0,1330,1508.0,1500,WN,957,N348SW,89.0,90.0,80.0,8.0,9.0,SMF,PDX,479,0,5.9875,Yes
9245,21876,2008,1,9,3,1106.0,1100,1246.0,1230,WN,2121,N345SA,100.0,90.0,86.0,16.0,6.0,SMF,PDX,479,0,5.569767441860465,Yes
9246,21880,2008,1,9,3,621.0,610,901.0,900,WN,873,N490WN,100.0,110.0,84.0,1.0,11.0,SMF,PHX,647,0,7.7023809523809526,Yes
9247,21882,2008,1,9,3,854.0,835,1130.0,1125,WN,1946,N362SW,96.0,110.0,83.0,5.0,19.0,SMF,PHX,647,0,7.795180722891566,Yes
9248,21884,2008,1,9,3,1228.0,1220,1504.0,1510,WN,2786,N340LV,96.0,110.0,83.0,-6.0,8.0,SMF,PHX,647,0,7.795180722891566,No
9249,21886,2008,1,9,3,1824.0,1800,1936.0,1925,WN,114,N673AA,72.0,85.0,61.0,11.0,24.0,SMF,SAN,480,0,7.868852459016393,Yes
9250,21890,2008,1,9,3,1234.0,1200,1350.0,1325,WN,294,N331SW,76.0,85.0,65.0,25.0,34.0,SMF,SAN,480,0,7.384615384615385,Yes
9251,21895,2008,1,9,3,816.0,735,933.0,900,WN,764,N613SW,77.0,85.0,65.0,33.0,41.0,SMF,SAN,480,0,7.384615384615385,Yes
9252,21910,2008,1,9,3,1737.0,1715,1851.0,1835,WN,3140,N224WN,74.0,80.0,64.0,16.0,22.0,SMF,SNA,404,0,6.3125,Yes
9253,21914,2008,1,9,3,1016.0,1005,1127.0,1110,WN,693,N427WN,71.0,65.0,51.0,17.0,11.0,SNA,LAS,226,0,4.431372549019608,Yes
9254,21931,2008,1,9,3,1754.0,1640,2013.0,1850,WN,1566,N761RR,79.0,70.0,59.0,83.0,74.0,SNA,PHX,338,0,5.728813559322034,Yes
9255,21933,2008,1,9,3,1910.0,1900,2131.0,2110,WN,3140,N224WN,81.0,70.0,56.0,21.0,10.0,SNA,PHX,338,0,6.035714285714286,Yes
9256,21939,2008,1,9,3,724.0,715,837.0,830,WN,1689,N795SW,73.0,75.0,63.0,7.0,9.0,SNA,SJC,342,0,5.428571428571429,Yes
9257,21945,2008,1,9,3,1204.0,1140,1332.0,1305,WN,970,N432WN,88.0,85.0,77.0,27.0,24.0,SNA,SMF,404,0,5.246753246753247,Yes
9258,21959,2008,1,9,3,1634.0,1610,1841.0,1825,WN,283,N613SW,67.0,75.0,56.0,16.0,24.0,STL,CMH,410,0,7.321428571428571,Yes
9259,21973,2008,1,9,3,1951.0,1945,2150.0,2150,WN,982,N481WN,119.0,125.0,108.0,0.0,6.0,STL,HOU,687,0,6.361111111111111,No
9260,21974,2008,1,9,3,1513.0,1440,1715.0,1650,WN,983,N314SW,122.0,130.0,109.0,25.0,33.0,STL,HOU,687,0,6.302752293577981,Yes
9261,21980,2008,1,9,3,1624.0,1450,1838.0,1700,WN,440,N684WN,254.0,250.0,231.0,98.0,94.0,STL,LAX,1593,0,6.896103896103896,Yes
9262,21993,2008,1,9,3,1656.0,1650,1753.0,1750,WN,30,N212WN,57.0,60.0,40.0,3.0,6.0,STL,MDW,251,0,6.275,Yes
9263,22000,2008,1,9,3,1031.0,1025,1125.0,1125,WN,1488,N747SA,54.0,60.0,41.0,0.0,6.0,STL,MDW,251,0,6.121951219512195,No
9264,22002,2008,1,9,3,1533.0,1525,1633.0,1625,WN,2176,N503SW,60.0,60.0,41.0,8.0,8.0,STL,MDW,251,0,6.121951219512195,Yes
9265,22011,2008,1,9,3,1957.0,1950,2220.0,2215,WN,194,N318SW,203.0,205.0,186.0,5.0,7.0,STL,PHX,1262,0,6.78494623655914,Yes
